Fecha,Dia,ID_Dia,Sistema,ID_Sistema,Cantidades,ID_Cantidades,Base,ID_Base,Volumen
10/08/2023,thursday,4,Uruapan,1,Distribucion transporte,3,Cana,6,0
10/08/2023,thursday,4,Uruapan,1,Incumplimientos,4,Firme,1,0
10/08/2023,thursday,4,Uruapan,1,Incumplimientos,4,Flexible,2,0
11/08/2023,friday,5,Morelia,2,Historico,1,Firme,1,2177.09
11/08/2023,friday,5,Morelia,2,Historico,1,Flexible,2,1390.564498
11/08/2023,friday,5,Morelia,2,Historico,1,Volumetrica,3,338
11/08/2023,friday,5,Morelia,2,Historico,1,Nominacion,4,3905.654498
11/08/2023,friday,5,Morelia,2,Historico,1,Medicion real,5,3952.89287
11/08/2023,friday,5,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
11/08/2023,friday,5,Morelia,2,Distribucion consumo,2,Flexible,2,1390.564498
11/08/2023,friday,5,Morelia,2,Distribucion consumo,2,Volumetrica,3,338
11/08/2023,friday,5,Morelia,2,Distribucion consumo,2,Cana,6,47.23837223
11/08/2023,friday,5,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
11/08/2023,friday,5,Morelia,2,Distribucion transporte,3,Flexible,2,1390.564498
11/08/2023,friday,5,Morelia,2,Distribucion transporte,3,Volumetrica,3,32.34550223
11/08/2023,friday,5,Morelia,2,Distribucion transporte,3,Interrumpible,7,305.6544978
11/08/2023,friday,5,Morelia,2,Distribucion transporte,3,Cana,6,47.23837223
11/08/2023,friday,5,Morelia,2,Incumplimientos,4,Firme,1,0
11/08/2023,friday,5,Morelia,2,Incumplimientos,4,Flexible,2,0
11/08/2023,friday,5,Uruapan,1,Historico,1,Firme,1,1200
11/08/2023,friday,5,Uruapan,1,Historico,1,Flexible,2,0
11/08/2023,friday,5,Uruapan,1,Historico,1,Volumetrica,3,192
11/08/2023,friday,5,Uruapan,1,Historico,1,Nominacion,4,1392
11/08/2023,friday,5,Uruapan,1,Historico,1,Medicion real,5,1357.65462
11/08/2023,friday,5,Uruapan,1,Distribucion consumo,2,Firme,1,1200
11/08/2023,friday,5,Uruapan,1,Distribucion consumo,2,Flexible,2,0
11/08/2023,friday,5,Uruapan,1,Distribucion consumo,2,Volumetrica,3,157.65462
11/08/2023,friday,5,Uruapan,1,Distribucion consumo,2,Cana,6,0
11/08/2023,friday,5,Uruapan,1,Distribucion transporte,3,Firme,1,1200
11/08/2023,friday,5,Uruapan,1,Distribucion transporte,3,Flexible,2,0
11/08/2023,friday,5,Uruapan,1,Distribucion transporte,3,Volumetrica,3,157.65462
11/08/2023,friday,5,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
11/08/2023,friday,5,Uruapan,1,Distribucion transporte,3,Cana,6,0
11/08/2023,friday,5,Uruapan,1,Incumplimientos,4,Firme,1,0
11/08/2023,friday,5,Uruapan,1,Incumplimientos,4,Flexible,2,0
12/08/2023,saturday,6,Morelia,2,Historico,1,Firme,1,2177.09
12/08/2023,saturday,6,Morelia,2,Historico,1,Flexible,2,1178.085273
12/08/2023,saturday,6,Morelia,2,Historico,1,Volumetrica,3,338
12/08/2023,saturday,6,Morelia,2,Historico,1,Nominacion,4,3693.175273
12/08/2023,saturday,6,Morelia,2,Historico,1,Medicion real,5,3926.95913
12/08/2023,saturday,6,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
12/08/2023,saturday,6,Morelia,2,Distribucion consumo,2,Flexible,2,1178.085273
12/08/2023,saturday,6,Morelia,2,Distribucion consumo,2,Volumetrica,3,338
12/08/2023,saturday,6,Morelia,2,Distribucion consumo,2,Cana,6,233.7838567
12/08/2023,saturday,6,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
12/08/2023,saturday,6,Morelia,2,Distribucion transporte,3,Flexible,2,1178.085273
12/08/2023,saturday,6,Morelia,2,Distribucion transporte,3,Volumetrica,3,244.8247267
12/08/2023,saturday,6,Morelia,2,Distribucion transporte,3,Interrumpible,7,93.17527329
12/08/2023,saturday,6,Morelia,2,Distribucion transporte,3,Cana,6,233.7838567
12/08/2023,saturday,6,Morelia,2,Incumplimientos,4,Firme,1,0
12/08/2023,saturday,6,Morelia,2,Incumplimientos,4,Flexible,2,0
12/08/2023,saturday,6,Uruapan,1,Historico,1,Firme,1,1200
12/08/2023,saturday,6,Uruapan,1,Historico,1,Flexible,2,0
12/08/2023,saturday,6,Uruapan,1,Historico,1,Volumetrica,3,192
12/08/2023,saturday,6,Uruapan,1,Historico,1,Nominacion,4,1392
12/08/2023,saturday,6,Uruapan,1,Historico,1,Medicion real,5,1262.14324
12/08/2023,saturday,6,Uruapan,1,Distribucion consumo,2,Firme,1,1200
12/08/2023,saturday,6,Uruapan,1,Distribucion consumo,2,Flexible,2,0
12/08/2023,saturday,6,Uruapan,1,Distribucion consumo,2,Volumetrica,3,62.14324
12/08/2023,saturday,6,Uruapan,1,Distribucion consumo,2,Cana,6,0
12/08/2023,saturday,6,Uruapan,1,Distribucion transporte,3,Firme,1,1200
12/08/2023,saturday,6,Uruapan,1,Distribucion transporte,3,Flexible,2,0
12/08/2023,saturday,6,Uruapan,1,Distribucion transporte,3,Volumetrica,3,62.14324
12/08/2023,saturday,6,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
12/08/2023,saturday,6,Uruapan,1,Distribucion transporte,3,Cana,6,0
12/08/2023,saturday,6,Uruapan,1,Incumplimientos,4,Firme,1,0
12/08/2023,saturday,6,Uruapan,1,Incumplimientos,4,Flexible,2,0
13/08/2023,sunday,7,Morelia,2,Historico,1,Firme,1,2177.09
13/08/2023,sunday,7,Morelia,2,Historico,1,Flexible,2,877.2276779
13/08/2023,sunday,7,Morelia,2,Historico,1,Volumetrica,3,338
13/08/2023,sunday,7,Morelia,2,Historico,1,Nominacion,4,3392.317678
13/08/2023,sunday,7,Morelia,2,Historico,1,Medicion real,5,3433.34081
13/08/2023,sunday,7,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
13/08/2023,sunday,7,Morelia,2,Distribucion consumo,2,Flexible,2,877.2276779
13/08/2023,sunday,7,Morelia,2,Distribucion consumo,2,Volumetrica,3,338
13/08/2023,sunday,7,Morelia,2,Distribucion consumo,2,Cana,6,41.0231321
13/08/2023,sunday,7,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
13/08/2023,sunday,7,Morelia,2,Distribucion transporte,3,Flexible,2,877.2276779
13/08/2023,sunday,7,Morelia,2,Distribucion transporte,3,Volumetrica,3,338
13/08/2023,sunday,7,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
13/08/2023,sunday,7,Morelia,2,Distribucion transporte,3,Cana,6,0
13/08/2023,sunday,7,Morelia,2,Incumplimientos,4,Firme,1,0
13/08/2023,sunday,7,Morelia,2,Incumplimientos,4,Flexible,2,0
13/08/2023,sunday,7,Uruapan,1,Historico,1,Firme,1,1200
13/08/2023,sunday,7,Uruapan,1,Historico,1,Flexible,2,0
13/08/2023,sunday,7,Uruapan,1,Historico,1,Volumetrica,3,192
13/08/2023,sunday,7,Uruapan,1,Historico,1,Nominacion,4,1392
13/08/2023,sunday,7,Uruapan,1,Historico,1,Medicion real,5,1030.07221
13/08/2023,sunday,7,Uruapan,1,Distribucion consumo,2,Firme,1,1030.07221
13/08/2023,sunday,7,Uruapan,1,Distribucion consumo,2,Flexible,2,0
13/08/2023,sunday,7,Uruapan,1,Distribucion consumo,2,Volumetrica,3,0
13/08/2023,sunday,7,Uruapan,1,Distribucion consumo,2,Cana,6,0
13/08/2023,sunday,7,Uruapan,1,Distribucion transporte,3,Firme,1,1030.07221
13/08/2023,sunday,7,Uruapan,1,Distribucion transporte,3,Flexible,2,0
13/08/2023,sunday,7,Uruapan,1,Distribucion transporte,3,Volumetrica,3,0
13/08/2023,sunday,7,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
13/08/2023,sunday,7,Uruapan,1,Distribucion transporte,3,Cana,6,0
13/08/2023,sunday,7,Uruapan,1,Incumplimientos,4,Firme,1,169.92779
13/08/2023,sunday,7,Uruapan,1,Incumplimientos,4,Flexible,2,0
14/08/2023,monday,1,Morelia,2,Historico,1,Firme,1,2177.09
14/08/2023,monday,1,Morelia,2,Historico,1,Flexible,2,1336.526313
14/08/2023,monday,1,Morelia,2,Historico,1,Volumetrica,3,338
14/08/2023,monday,1,Morelia,2,Historico,1,Nominacion,4,3851.616313
14/08/2023,monday,1,Morelia,2,Historico,1,Medicion real,5,3329.77745
14/08/2023,monday,1,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
14/08/2023,monday,1,Morelia,2,Distribucion consumo,2,Flexible,2,1152.68745
14/08/2023,monday,1,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
14/08/2023,monday,1,Morelia,2,Distribucion consumo,2,Cana,6,0
14/08/2023,monday,1,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
14/08/2023,monday,1,Morelia,2,Distribucion transporte,3,Flexible,2,1152.68745
14/08/2023,monday,1,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
14/08/2023,monday,1,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
14/08/2023,monday,1,Morelia,2,Distribucion transporte,3,Cana,6,0
14/08/2023,monday,1,Morelia,2,Incumplimientos,4,Firme,1,0
14/08/2023,monday,1,Morelia,2,Incumplimientos,4,Flexible,2,183.8388627
14/08/2023,monday,1,Uruapan,1,Historico,1,Firme,1,1000
14/08/2023,monday,1,Uruapan,1,Historico,1,Flexible,2,0
14/08/2023,monday,1,Uruapan,1,Historico,1,Volumetrica,3,192
14/08/2023,monday,1,Uruapan,1,Historico,1,Nominacion,4,1192
14/08/2023,monday,1,Uruapan,1,Historico,1,Medicion real,5,1066.21477
14/08/2023,monday,1,Uruapan,1,Distribucion consumo,2,Firme,1,1000
14/08/2023,monday,1,Uruapan,1,Distribucion consumo,2,Flexible,2,0
14/08/2023,monday,1,Uruapan,1,Distribucion consumo,2,Volumetrica,3,66.21477
14/08/2023,monday,1,Uruapan,1,Distribucion consumo,2,Cana,6,0
14/08/2023,monday,1,Uruapan,1,Distribucion transporte,3,Firme,1,1000
14/08/2023,monday,1,Uruapan,1,Distribucion transporte,3,Flexible,2,0
14/08/2023,monday,1,Uruapan,1,Distribucion transporte,3,Volumetrica,3,66.21477
14/08/2023,monday,1,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
14/08/2023,monday,1,Uruapan,1,Distribucion transporte,3,Cana,6,0
14/08/2023,monday,1,Uruapan,1,Incumplimientos,4,Firme,1,0
14/08/2023,monday,1,Uruapan,1,Incumplimientos,4,Flexible,2,0
15/08/2023,tuesday,2,Morelia,2,Historico,1,Firme,1,2177.09
15/08/2023,tuesday,2,Morelia,2,Historico,1,Flexible,2,1336.526313
15/08/2023,tuesday,2,Morelia,2,Historico,1,Volumetrica,3,338
15/08/2023,tuesday,2,Morelia,2,Historico,1,Nominacion,4,3851.616313
15/08/2023,tuesday,2,Morelia,2,Historico,1,Medicion real,5,3221.20859
15/08/2023,tuesday,2,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
15/08/2023,tuesday,2,Morelia,2,Distribucion consumo,2,Flexible,2,1044.11859
15/08/2023,tuesday,2,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
15/08/2023,tuesday,2,Morelia,2,Distribucion consumo,2,Cana,6,0
15/08/2023,tuesday,2,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
15/08/2023,tuesday,2,Morelia,2,Distribucion transporte,3,Flexible,2,1044.11859
15/08/2023,tuesday,2,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
15/08/2023,tuesday,2,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
15/08/2023,tuesday,2,Morelia,2,Distribucion transporte,3,Cana,6,0
15/08/2023,tuesday,2,Morelia,2,Incumplimientos,4,Firme,1,0
15/08/2023,tuesday,2,Morelia,2,Incumplimientos,4,Flexible,2,292.4077227
15/08/2023,tuesday,2,Uruapan,1,Historico,1,Firme,1,1000
15/08/2023,tuesday,2,Uruapan,1,Historico,1,Flexible,2,0
15/08/2023,tuesday,2,Uruapan,1,Historico,1,Volumetrica,3,192
15/08/2023,tuesday,2,Uruapan,1,Historico,1,Nominacion,4,1192
15/08/2023,tuesday,2,Uruapan,1,Historico,1,Medicion real,5,1207.71256
15/08/2023,tuesday,2,Uruapan,1,Distribucion consumo,2,Firme,1,1000
15/08/2023,tuesday,2,Uruapan,1,Distribucion consumo,2,Flexible,2,0
15/08/2023,tuesday,2,Uruapan,1,Distribucion consumo,2,Volumetrica,3,192
15/08/2023,tuesday,2,Uruapan,1,Distribucion consumo,2,Cana,6,15.71256
15/08/2023,tuesday,2,Uruapan,1,Distribucion transporte,3,Firme,1,1000
15/08/2023,tuesday,2,Uruapan,1,Distribucion transporte,3,Flexible,2,0
15/08/2023,tuesday,2,Uruapan,1,Distribucion transporte,3,Volumetrica,3,192
15/08/2023,tuesday,2,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
15/08/2023,tuesday,2,Uruapan,1,Distribucion transporte,3,Cana,6,0
15/08/2023,tuesday,2,Uruapan,1,Incumplimientos,4,Firme,1,0
15/08/2023,tuesday,2,Uruapan,1,Incumplimientos,4,Flexible,2,0
16/08/2023,wednesday,3,Morelia,2,Historico,1,Firme,1,2177.09
16/08/2023,wednesday,3,Morelia,2,Historico,1,Flexible,2,1714.794498
16/08/2023,wednesday,3,Morelia,2,Historico,1,Volumetrica,3,338
16/08/2023,wednesday,3,Morelia,2,Historico,1,Nominacion,4,4229.884498
16/08/2023,wednesday,3,Morelia,2,Historico,1,Medicion real,5,3108.24881
16/08/2023,wednesday,3,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
16/08/2023,wednesday,3,Morelia,2,Distribucion consumo,2,Flexible,2,931.15881
16/08/2023,wednesday,3,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
16/08/2023,wednesday,3,Morelia,2,Distribucion consumo,2,Cana,6,0
16/08/2023,wednesday,3,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
16/08/2023,wednesday,3,Morelia,2,Distribucion transporte,3,Flexible,2,931.15881
16/08/2023,wednesday,3,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
16/08/2023,wednesday,3,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
16/08/2023,wednesday,3,Morelia,2,Distribucion transporte,3,Cana,6,0
16/08/2023,wednesday,3,Morelia,2,Incumplimientos,4,Firme,1,0
16/08/2023,wednesday,3,Morelia,2,Incumplimientos,4,Flexible,2,783.6356878
16/08/2023,wednesday,3,Uruapan,1,Historico,1,Firme,1,1000
16/08/2023,wednesday,3,Uruapan,1,Historico,1,Flexible,2,0
16/08/2023,wednesday,3,Uruapan,1,Historico,1,Volumetrica,3,192
16/08/2023,wednesday,3,Uruapan,1,Historico,1,Nominacion,4,1192
16/08/2023,wednesday,3,Uruapan,1,Historico,1,Medicion real,5,1372.00556
16/08/2023,wednesday,3,Uruapan,1,Distribucion consumo,2,Firme,1,1000
16/08/2023,wednesday,3,Uruapan,1,Distribucion consumo,2,Flexible,2,0
16/08/2023,wednesday,3,Uruapan,1,Distribucion consumo,2,Volumetrica,3,192
16/08/2023,wednesday,3,Uruapan,1,Distribucion consumo,2,Cana,6,180.00556
16/08/2023,wednesday,3,Uruapan,1,Distribucion transporte,3,Firme,1,1000
16/08/2023,wednesday,3,Uruapan,1,Distribucion transporte,3,Flexible,2,0
16/08/2023,wednesday,3,Uruapan,1,Distribucion transporte,3,Volumetrica,3,192
16/08/2023,wednesday,3,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
16/08/2023,wednesday,3,Uruapan,1,Distribucion transporte,3,Cana,6,0
16/08/2023,wednesday,3,Uruapan,1,Incumplimientos,4,Firme,1,0
16/08/2023,wednesday,3,Uruapan,1,Incumplimientos,4,Flexible,2,0
17/08/2023,thursday,4,Morelia,2,Historico,1,Firme,1,2177.09
17/08/2023,thursday,4,Morelia,2,Historico,1,Flexible,2,1228.446313
17/08/2023,thursday,4,Morelia,2,Historico,1,Volumetrica,3,338
17/08/2023,thursday,4,Morelia,2,Historico,1,Nominacion,4,3743.536313
17/08/2023,thursday,4,Morelia,2,Historico,1,Medicion real,5,3103.05134
17/08/2023,thursday,4,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
17/08/2023,thursday,4,Morelia,2,Distribucion consumo,2,Flexible,2,925.96134
17/08/2023,thursday,4,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
17/08/2023,thursday,4,Morelia,2,Distribucion consumo,2,Cana,6,0
17/08/2023,thursday,4,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
17/08/2023,thursday,4,Morelia,2,Distribucion transporte,3,Flexible,2,925.96134
17/08/2023,thursday,4,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
17/08/2023,thursday,4,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
17/08/2023,thursday,4,Morelia,2,Distribucion transporte,3,Cana,6,0
17/08/2023,thursday,4,Morelia,2,Incumplimientos,4,Firme,1,0
17/08/2023,thursday,4,Morelia,2,Incumplimientos,4,Flexible,2,302.4849727
17/08/2023,thursday,4,Uruapan,1,Historico,1,Firme,1,1000
17/08/2023,thursday,4,Uruapan,1,Historico,1,Flexible,2,0
17/08/2023,thursday,4,Uruapan,1,Historico,1,Volumetrica,3,192
17/08/2023,thursday,4,Uruapan,1,Historico,1,Nominacion,4,1192
17/08/2023,thursday,4,Uruapan,1,Historico,1,Medicion real,5,1232.36836
17/08/2023,thursday,4,Uruapan,1,Distribucion consumo,2,Firme,1,1000
17/08/2023,thursday,4,Uruapan,1,Distribucion consumo,2,Flexible,2,0
17/08/2023,thursday,4,Uruapan,1,Distribucion consumo,2,Volumetrica,3,192
17/08/2023,thursday,4,Uruapan,1,Distribucion consumo,2,Cana,6,40.36836
17/08/2023,thursday,4,Uruapan,1,Distribucion transporte,3,Firme,1,1000
17/08/2023,thursday,4,Uruapan,1,Distribucion transporte,3,Flexible,2,0
17/08/2023,thursday,4,Uruapan,1,Distribucion transporte,3,Volumetrica,3,192
17/08/2023,thursday,4,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
17/08/2023,thursday,4,Uruapan,1,Distribucion transporte,3,Cana,6,0
17/08/2023,thursday,4,Uruapan,1,Incumplimientos,4,Firme,1,0
17/08/2023,thursday,4,Uruapan,1,Incumplimientos,4,Flexible,2,0
18/08/2023,friday,5,Morelia,2,Historico,1,Firme,1,2177.09
18/08/2023,friday,5,Morelia,2,Historico,1,Flexible,2,1228.446313
18/08/2023,friday,5,Morelia,2,Historico,1,Volumetrica,3,338
18/08/2023,friday,5,Morelia,2,Historico,1,Nominacion,4,3743.536313
18/08/2023,friday,5,Morelia,2,Historico,1,Medicion real,5,3035.5823
18/08/2023,friday,5,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
18/08/2023,friday,5,Morelia,2,Distribucion consumo,2,Flexible,2,858.4923
18/08/2023,friday,5,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
18/08/2023,friday,5,Morelia,2,Distribucion consumo,2,Cana,6,0
18/08/2023,friday,5,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
18/08/2023,friday,5,Morelia,2,Distribucion transporte,3,Flexible,2,858.4923
18/08/2023,friday,5,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
18/08/2023,friday,5,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
18/08/2023,friday,5,Morelia,2,Distribucion transporte,3,Cana,6,0
18/08/2023,friday,5,Morelia,2,Incumplimientos,4,Firme,1,0
18/08/2023,friday,5,Morelia,2,Incumplimientos,4,Flexible,2,369.9540127
18/08/2023,friday,5,Uruapan,1,Historico,1,Firme,1,950
18/08/2023,friday,5,Uruapan,1,Historico,1,Flexible,2,0
18/08/2023,friday,5,Uruapan,1,Historico,1,Volumetrica,3,192
18/08/2023,friday,5,Uruapan,1,Historico,1,Nominacion,4,1142
18/08/2023,friday,5,Uruapan,1,Historico,1,Medicion real,5,1354.33981
18/08/2023,friday,5,Uruapan,1,Distribucion consumo,2,Firme,1,950
18/08/2023,friday,5,Uruapan,1,Distribucion consumo,2,Flexible,2,0
18/08/2023,friday,5,Uruapan,1,Distribucion consumo,2,Volumetrica,3,192
18/08/2023,friday,5,Uruapan,1,Distribucion consumo,2,Cana,6,212.33981
18/08/2023,friday,5,Uruapan,1,Distribucion transporte,3,Firme,1,950
18/08/2023,friday,5,Uruapan,1,Distribucion transporte,3,Flexible,2,0
18/08/2023,friday,5,Uruapan,1,Distribucion transporte,3,Volumetrica,3,192
18/08/2023,friday,5,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
18/08/2023,friday,5,Uruapan,1,Distribucion transporte,3,Cana,6,0
18/08/2023,friday,5,Uruapan,1,Incumplimientos,4,Firme,1,0
18/08/2023,friday,5,Uruapan,1,Incumplimientos,4,Flexible,2,0
19/08/2023,saturday,6,Morelia,2,Historico,1,Firme,1,2177.09
19/08/2023,saturday,6,Morelia,2,Historico,1,Flexible,2,1070.005273
19/08/2023,saturday,6,Morelia,2,Historico,1,Volumetrica,3,338
19/08/2023,saturday,6,Morelia,2,Historico,1,Nominacion,4,3585.095273
19/08/2023,saturday,6,Morelia,2,Historico,1,Medicion real,5,3146.12331
19/08/2023,saturday,6,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
19/08/2023,saturday,6,Morelia,2,Distribucion consumo,2,Flexible,2,969.03331
19/08/2023,saturday,6,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
19/08/2023,saturday,6,Morelia,2,Distribucion consumo,2,Cana,6,0
19/08/2023,saturday,6,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
19/08/2023,saturday,6,Morelia,2,Distribucion transporte,3,Flexible,2,969.03331
19/08/2023,saturday,6,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
19/08/2023,saturday,6,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
19/08/2023,saturday,6,Morelia,2,Distribucion transporte,3,Cana,6,0
19/08/2023,saturday,6,Morelia,2,Incumplimientos,4,Firme,1,0
19/08/2023,saturday,6,Morelia,2,Incumplimientos,4,Flexible,2,0
19/08/2023,saturday,6,Uruapan,1,Historico,1,Firme,1,950
19/08/2023,saturday,6,Uruapan,1,Historico,1,Flexible,2,0
19/08/2023,saturday,6,Uruapan,1,Historico,1,Volumetrica,3,192
19/08/2023,saturday,6,Uruapan,1,Historico,1,Nominacion,4,1142
19/08/2023,saturday,6,Uruapan,1,Historico,1,Medicion real,5,1180.95928
19/08/2023,saturday,6,Uruapan,1,Distribucion consumo,2,Firme,1,950
19/08/2023,saturday,6,Uruapan,1,Distribucion consumo,2,Flexible,2,0
19/08/2023,saturday,6,Uruapan,1,Distribucion consumo,2,Volumetrica,3,192
19/08/2023,saturday,6,Uruapan,1,Distribucion consumo,2,Cana,6,38.95928
19/08/2023,saturday,6,Uruapan,1,Distribucion transporte,3,Firme,1,950
19/08/2023,saturday,6,Uruapan,1,Distribucion transporte,3,Flexible,2,0
19/08/2023,saturday,6,Uruapan,1,Distribucion transporte,3,Volumetrica,3,192
19/08/2023,saturday,6,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
19/08/2023,saturday,6,Uruapan,1,Distribucion transporte,3,Cana,6,0
19/08/2023,saturday,6,Uruapan,1,Incumplimientos,4,Firme,1,0
19/08/2023,saturday,6,Uruapan,1,Incumplimientos,4,Flexible,2,0
20/08/2023,sunday,7,Morelia,2,Historico,1,Firme,1,2177.09
20/08/2023,sunday,7,Morelia,2,Historico,1,Flexible,2,769.1476779
20/08/2023,sunday,7,Morelia,2,Historico,1,Volumetrica,3,338
20/08/2023,sunday,7,Morelia,2,Historico,1,Nominacion,4,3284.237678
20/08/2023,sunday,7,Morelia,2,Historico,1,Medicion real,5,3019.53496
20/08/2023,sunday,7,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
20/08/2023,sunday,7,Morelia,2,Distribucion consumo,2,Flexible,2,769.1476779
20/08/2023,sunday,7,Morelia,2,Distribucion consumo,2,Volumetrica,3,73.2972821
20/08/2023,sunday,7,Morelia,2,Distribucion consumo,2,Cana,6,0
20/08/2023,sunday,7,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
20/08/2023,sunday,7,Morelia,2,Distribucion transporte,3,Flexible,2,769.1476779
20/08/2023,sunday,7,Morelia,2,Distribucion transporte,3,Volumetrica,3,73.2972821
20/08/2023,sunday,7,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
20/08/2023,sunday,7,Morelia,2,Distribucion transporte,3,Cana,6,0
20/08/2023,sunday,7,Morelia,2,Incumplimientos,4,Firme,1,0
20/08/2023,sunday,7,Morelia,2,Incumplimientos,4,Flexible,2,0
20/08/2023,sunday,7,Uruapan,1,Historico,1,Firme,1,950
20/08/2023,sunday,7,Uruapan,1,Historico,1,Flexible,2,0
20/08/2023,sunday,7,Uruapan,1,Historico,1,Volumetrica,3,192
20/08/2023,sunday,7,Uruapan,1,Historico,1,Nominacion,4,1142
20/08/2023,sunday,7,Uruapan,1,Historico,1,Medicion real,5,1048.0433
20/08/2023,sunday,7,Uruapan,1,Distribucion consumo,2,Firme,1,950
20/08/2023,sunday,7,Uruapan,1,Distribucion consumo,2,Flexible,2,0
20/08/2023,sunday,7,Uruapan,1,Distribucion consumo,2,Volumetrica,3,98.0433
20/08/2023,sunday,7,Uruapan,1,Distribucion consumo,2,Cana,6,0
20/08/2023,sunday,7,Uruapan,1,Distribucion transporte,3,Firme,1,950
20/08/2023,sunday,7,Uruapan,1,Distribucion transporte,3,Flexible,2,0
20/08/2023,sunday,7,Uruapan,1,Distribucion transporte,3,Volumetrica,3,98.0433
20/08/2023,sunday,7,Uruapan,1,Distribucion transporte,3,Interrumpible,7,0
20/08/2023,sunday,7,Uruapan,1,Distribucion transporte,3,Cana,6,0
20/08/2023,sunday,7,Uruapan,1,Incumplimientos,4,Firme,1,0
20/08/2023,sunday,7,Uruapan,1,Incumplimientos,4,Flexible,2,0
21/08/2023,monday,1,Morelia,2,Historico,1,Firme,1,2177.09
21/08/2023,monday,1,Morelia,2,Historico,1,Flexible,2,1930.954498
21/08/2023,monday,1,Morelia,2,Historico,1,Volumetrica,3,338
21/08/2023,monday,1,Morelia,2,Historico,1,Nominacion,4,4446.044498
21/08/2023,monday,1,Morelia,2,Historico,1,Medicion real,5,3385.1331
21/08/2023,monday,1,Morelia,2,Distribucion consumo,2,Firme,1,2177.09
21/08/2023,monday,1,Morelia,2,Distribucion consumo,2,Flexible,2,1208.0431
21/08/2023,monday,1,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
21/08/2023,monday,1,Morelia,2,Distribucion consumo,2,Cana,6,0
21/08/2023,monday,1,Morelia,2,Distribucion transporte,3,Firme,1,2177.09
21/08/2023,monday,1,Morelia,2,Distribucion transporte,3,Flexible,2,1208.0431
21/08/2023,monday,1,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
21/08/2023,monday,1,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
21/08/2023,monday,1,Morelia,2,Distribucion transporte,3,Cana,6,0
21/08/2023,monday,1,Morelia,2,Incumplimientos,4,Firme,1,0
21/08/2023,monday,1,Morelia,2,Incumplimientos,4,Flexible,2,722.9113978
21/08/2023,monday,1,Uruapan,1,Historico,1,Firme,1,950
21/08/2023,monday,1,Uruapan,1,Historico,1,Flexible,2,0
21/08/2023,monday,1,Uruapan,1,Historico,1,Volumetrica,3,192
21/08/2023,monday,1,Uruapan,1,Historico,1,Nominacion,4,1142
21/08/2023,monday,1,Uruapan,1,Historico,1,Medicion real,5,1427.54213
21/08/2023,monday,1,Uruapan,1,Distribucion consumo,2,Firme,1,950
